attribute,ablation,delta,source,destination,ranker_shift,waveform_shift,source_cosine
pitch,no_sparse,0.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_sparse_paper_v2_20260622_114538/audio/audio_eval/audio/0176_LibriTTS__6804__6804_79287_000013_000013_pitch_+0.00.wav,audio/pitch/no_sparse_p0p0.wav,-0.1441007852554321,0.0,0.6385387182235718
pitch,no_sparse,1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_sparse_paper_v2_20260622_114538/audio/audio_eval/audio/0176_LibriTTS__6804__6804_79287_000013_000013_pitch_+1.00.wav,audio/pitch/no_sparse_p1p0.wav,0.9570561051368712,0.5468841418251378,0.5848557949066162
pitch,no_sparse,2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_sparse_paper_v2_20260622_114538/audio/audio_eval/audio/0176_LibriTTS__6804__6804_79287_000013_000013_pitch_+2.00.wav,audio/pitch/no_sparse_p2p0.wav,1.149242877960205,0.7074408809340946,0.637398362159729
voice_quality_hnr,source,,/data/waris/data/streamVC_data/data/8108/wav/8108_274318_000012_000000.wav,audio/voice_quality_hnr/source.wav,,,
voice_quality_hnr,full_hybrid,-2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_full_hybrid_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_-2.00.wav,audio/voice_quality_hnr/full_hybrid_m2p0.wav,-1.1981583833694458,-1.786034238861251,0.6392580270767212
voice_quality_hnr,full_hybrid,-1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_full_hybrid_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_-1.00.wav,audio/voice_quality_hnr/full_hybrid_m1p0.wav,-1.1981583833694458,-0.4809902362866438,0.6630293130874634
voice_quality_hnr,full_hybrid,0.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_full_hybrid_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+0.00.wav,audio/voice_quality_hnr/full_hybrid_p0p0.wav,-0.0002597570419311,0.0,0.9706157445907592
voice_quality_hnr,full_hybrid,1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_full_hybrid_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+1.00.wav,audio/voice_quality_hnr/full_hybrid_p1p0.wav,0.8018416166305542,6.746442437795196,0.6883898973464966
voice_quality_hnr,full_hybrid,2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_full_hybrid_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+2.00.wav,audio/voice_quality_hnr/full_hybrid_p2p0.wav,0.8018416166305542,11.452603231180436,0.4810291528701782
voice_quality_hnr,no_bins,-2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_bins_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_-2.00.wav,audio/voice_quality_hnr/no_bins_m2p0.wav,-1.1981583833694458,-5.16206238682644,0.601070761680603
voice_quality_hnr,no_bins,-1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_bins_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_-1.00.wav,audio/voice_quality_hnr/no_bins_m1p0.wav,-1.1981583833694458,-5.080022805384901,0.6982016563415527
voice_quality_hnr,no_bins,0.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_bins_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+0.00.wav,audio/voice_quality_hnr/no_bins_p0p0.wav,-0.1191976070404052,0.0,0.8647414445877075
voice_quality_hnr,no_bins,1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_bins_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+1.00.wav,audio/voice_quality_hnr/no_bins_p1p0.wav,0.8018416166305542,5.359588049294306,0.6990335583686829
voice_quality_hnr,no_bins,2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_bins_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+2.00.wav,audio/voice_quality_hnr/no_bins_p2p0.wav,0.8018416166305542,12.20276531698634,0.5497149229049683
voice_quality_hnr,no_match,-2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_match_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_-2.00.wav,audio/voice_quality_hnr/no_match_m2p0.wav,-1.1981583833694458,-4.726679792416046,0.904845118522644
voice_quality_hnr,no_match,-1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_match_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_-1.00.wav,audio/voice_quality_hnr/no_match_m1p0.wav,-0.9304628372192384,-1.476215078380922,0.9392770528793336
voice_quality_hnr,no_match,0.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_match_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+0.00.wav,audio/voice_quality_hnr/no_match_p0p0.wav,0.0089169740676879,0.0,0.9999125599861144
voice_quality_hnr,no_match,1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_match_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+1.00.wav,audio/voice_quality_hnr/no_match_p1p0.wav,0.8018416166305542,4.3085009528827385,0.9608248472213744
voice_quality_hnr,no_match,2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_match_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+2.00.wav,audio/voice_quality_hnr/no_match_p2p0.wav,0.8018416166305542,13.13393677553866,0.8898001313209534
voice_quality_hnr,no_adversarial,-2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_adversarial_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_-2.00.wav,audio/voice_quality_hnr/no_adversarial_m2p0.wav,-1.1981583833694458,-4.465453230932999,0.924235999584198
voice_quality_hnr,no_adversarial,-1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_adversarial_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_-1.00.wav,audio/voice_quality_hnr/no_adversarial_m1p0.wav,-0.8845622539520264,-1.6300330787777677,0.9315221309661864
voice_quality_hnr,no_adversarial,0.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_adversarial_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+0.00.wav,audio/voice_quality_hnr/no_adversarial_p0p0.wav,0.0089927911758422,0.0,0.999963879585266
voice_quality_hnr,no_adversarial,1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_adversarial_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+1.00.wav,audio/voice_quality_hnr/no_adversarial_p1p0.wav,0.8018416166305542,4.957463305226526,0.9470053911209106
voice_quality_hnr,no_adversarial,2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_adversarial_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+2.00.wav,audio/voice_quality_hnr/no_adversarial_p2p0.wav,0.8018416166305542,13.310615832996548,0.8719589710235596
voice_quality_hnr,no_sparse,-2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_sparse_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_-2.00.wav,audio/voice_quality_hnr/no_sparse_m2p0.wav,-1.1981583833694458,-5.232719960957838,0.6960870027542114
voice_quality_hnr,no_sparse,-1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_sparse_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_-1.00.wav,audio/voice_quality_hnr/no_sparse_m1p0.wav,-1.070068359375,-3.484960028788876,0.6479499340057373
voice_quality_hnr,no_sparse,0.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_sparse_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+0.00.wav,audio/voice_quality_hnr/no_sparse_p0p0.wav,-0.1260799169540405,0.0,0.7839440107345581
voice_quality_hnr,no_sparse,1.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_sparse_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+1.00.wav,audio/voice_quality_hnr/no_sparse_p1p0.wav,0.8018416166305542,2.037191869365655,0.7313381433486938
voice_quality_hnr,no_sparse,2.0,/data/waris/code/TVTSynCtrl/results/relgan_raft_hnr_fixed_ablation_paper_v2/20260622_114538/hnr_fixed_no_sparse_paper_v2_20260622_114538/audio/audio_eval/audio/0279_LibriTTS__8108__8108_274318_000012_000000_voice_quality_hnr_+2.00.wav,audio/voice_quality_hnr/no_sparse_p2p0.wav,0.8018416166305542,11.678977562997764,0.6994204521179199
